Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
4000 employees. 21 countries &amp; a Digital Futurist. Take a look at this new study's results: https://t.co/xWrn6Hzc3z https://t.co/pygTjegWv7	HER	has_photo	97.77	50.00	17.46	25.77	8.67	26.92	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85	3.85	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Are you ready to #runsimple in the age of digital transformation? https://t.co/0qSdRG2Ccq https://t.co/S6PjdqTibZ	HER	has_photo	98.22	81.84	2.40	94.75	11.00	18.18	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	9.09	0.00	0.00	0.00	4.55	0.00
SAP is helping @NBA run live both on &amp; off the court #runsimple https://t.co/nsMVgy5yB7 https://t.co/s0dfotCmQw	HER	has_photo	98.12	66.81	27.39	93.61	23.00	17.39	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
In celebration of this special day  SAP’s founding “fathers” wish you a #HappyFathersDay! https://t.co/PXMyITfvjt	HER	has_photo	96.85	98.62	1.00	98.27	9.00	33.33	5.56	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	5.56	11.11	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	5.56
When your #business has been successful for 40 years without E-commerce  why add it now? https://t.co/C4XmIjPf3c https://t.co/RAVeDdc84T	LER	has_photo	32.33	50.00	17.46	89.84	13.00	23.08	3.85	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85	0.00	7.69	0.00	0.00	7.69	0.00	0.00	0.00	3.85	0.00
SAP HANA helps @Cirque’s audience experience become interactive #runsimple #TORUK - https://t.co/PH17j4dY2m https://t.co/QVDtCizt1E	HER	has_photo	86.59	84.14	1.00	96.76	20.00	35.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00
From paper to petro  Procurement runs live with @SAPAriba. Learn how https://t.co/0zrb4jY3Ub  #runsimple https://t.co/Sb5aXBY3Cx	HER	has_photo	96.08	50.00	1.79	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Everyone is talking about digital transformation  but what does this mean and what's the impact on you? https://t.co/9I4Pvr3nkH	HER	has_no_media	17.96	89.42	7.84	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00
"What happens to the businesses that are not undergoing digital transformation?" https://t.co/3VLSCLY6FQ https://t.co/R7ByDoPyOt	HER	has_photo	79.25	18.16	1.00	25.77	11.00	31.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	4.55	0.00
Digital transformation is the way to become a live business #runsimple https://t.co/OBvLsVhwn4 https://t.co/uKARX0k10V	HER	has_photo	96.41	50.00	2.82	25.77	21.00	28.57	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
Use your online channels to drive deeper customer engagement &amp; #runsimple https://t.co/28VlBwfJqZ https://t.co/Hw8CehWNhI	HER	has_photo	92.84	92.33	2.82	95.81	21.00	28.57	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
SAP is helping @PiaggioOfficial’s omnichannel experience #runsimple https://t.co/55CB34kBBP https://t.co/JPWAPkzGK2	HER	has_photo	85.72	71.09	1.00	98.27	18.00	33.33	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00
Don’t take weeks to make a decision  when you can make it now. Run Live  #runsimple https://t.co/PRwzOB8rmH https://t.co/9wz7lGgDMz	HER	has_photo	45.11	64.46	33.94	25.77	13.50	14.81	0.00	0.00	0.00	0.00	0.00	3.70	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	7.41	0.00	0.00	0.00	0.00	0.00
25% of today's employers think that culture-fit is more important than skils. #futureofwork https://t.co/nTJe7s4i1N https://t.co/JlTzftTNzN	HER	has_photo	92.84	50.00	48.89	92.40	12.00	25.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Your customers are aware that digital transformation is a key step on the path to #runsimple https://t.co/JD3FsTl28y https://t.co/UFWVmFuf0l	HER	has_photo	92.84	77.92	5.76	25.77	26.00	23.08	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Thanks so much for joining me @corycoley  today! Hope you enjoy the last few moments of #SAPPHIRENOW	LER	has_no_media	85.18	72.17	28.81	99.00	8.50	23.53	17.65	0.00	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88
The SAP IMPACT team checked out hot tech on the #SAPPHIRENOW show floor including Virtual Reality Digital Boardroom. https://t.co/5TEz6BMdtQ	HER	has_photo	99.00	66.17	7.84	25.77	12.00	29.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	4.17	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
On the journey to one database  one platform  one system we'll need to work with our customers #SAPPHIRENOW https://t.co/RuyzShpawy	HER	has_photo	98.12	95.89	2.02	25.77	23.00	26.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	8.70	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
System Conversion Demo taking place on the #SAPPHIRENOW keynote stage now - https://t.co/4dBXbjbLxa	LER	has_no_media	97.17	73.40	35.37	25.77	16.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	6.25	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Becoming a truly digital business is about running a live business Learn more &amp; #runsimple https://t.co/0LzSrOLK6f https://t.co/I1zwFJgeF8	HER	has_photo	88.28	50.00	5.76	89.84	26.00	30.77	3.85	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
First I'll cover the important stuff - we've delivered (officially) on our digital transformation roadmap with HANA  S/4 and HCP #goodness	LER	has_no_media	54.14	92.33	68.01	99.00	21.00	33.33	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	4.76	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
'Fine if it means you’ll leave me alone' marketing https://t.co/5hFO2KNmxK https://t.co/QFb2f6R5yL	LER	has_photo	37.39	50.00	15.86	25.77	20.00	10.00	5.00	5.00	0.00	0.00	5.00	5.00	0.00	5.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00
Today we'll chat with @neilmcgovern  at 1 pmET about SAP Data Warehousing live from the #SAPPHIRENOW show floor.	LER	has_no_media	98.75	95.20	58.07	25.77	18.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Simulate  predict and innovate together. That is a live business #runsimple https://t.co/EER96rQaG3 https://t.co/UGkcuVXZQX	HER	has_video	78.35	68.29	1.00	25.77	10.50	38.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
"As your technology partner it's our job to plan for your future needs" @SteveSSingh  #SAPPHIRENOW https://t.co/kt6UQzLzDL	HER	has_photo	65.29	99.00	1.00	25.77	20.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Announced today @SAPPHIRENOW live business is the next step in SAP’s evolution to #runsimple https://t.co/E5jdOsdJCP https://t.co/jhYUxFDWoS	HER	has_photo	98.02	50.00	23.51	25.77	24.00	29.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
SAP &amp; @Microsoft  are entering into a new era of their partnership to help customers #runsimple - https://t.co/OKvhuUVhyM #SAPPHIRENOW	HER	has_no_media	98.22	91.35	31.94	25.77	22.00	31.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
SAP COO Christian Klein is demoing the Digital Boardroom live from #SAPPHIRENOW - https://t.co/4uWRTvDL5H https://t.co/4QAWmRGuS8	HER	has_photo	96.08	50.00	1.00	25.77	24.00	29.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
.@BillRMcDermott shares his vision on helping the world #runsimple here @SAPPHIRENOW - https://t.co/8YopNyIfQm https://t.co/gsgiqR86k4	HER	has_photo	92.84	92.33	1.00	99.00	21.00	28.57	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
What does it take to stand above the crowd &amp; #runsimple? You can learn more at #SAPPHIRENOW https://t.co/ngQjbX2hvT https://t.co/k9gQ7fWhCz	HER	has_photo	88.48	86.68	4.97	25.77	13.50	14.81	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	3.70	0.00	0.00	7.41	0.00	0.00	0.00	3.70	0.00
Can your organization can become a live business? Learn how at #SAPPHIRENOW #runsimple https://t.co/LRfFb2DoRA https://t.co/mmHIdxAgZZ	HER	has_photo	58.77	80.77	9.25	25.77	11.50	26.09	0.00	0.00	0.00	0.00	0.00	8.70	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	4.35	0.00	0.00	4.35	0.00
If you can't join us live in Orlando for #SAPPHIRENOW this week  there are a few ways you won't have to miss out - https://t.co/mFhxKdai8l	HER	has_no_media	47.35	76.25	13.15	1.00	28.00	10.71	0.00	3.57	0.00	0.00	3.57	0.00	0.00	3.57	3.57	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00
The Internet of Things will effect your entire organization  can it help you #runsimple? https://t.co/F0aYZaP05n https://t.co/pJBiIKJpTA	HER	has_photo	60.80	98.11	1.00	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	8.33	0.00	0.00	0.00	4.17	0.00
By 2025  the economic #IoT impact could equal 10% of the global economy. The implications: https://t.co/QXErXkC1Eq https://t.co/VGOeJCW4fE	HER	has_photo	99.00	50.00	1.00	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
73% of CEOs fear tech-inept employees. Is your talent ready for #digital transformation? https://t.co/NUpvvyNHSl https://t.co/l73t7whoLj	HER	has_photo	92.84	79.76	1.00	92.40	8.00	20.83	8.33	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	8.33	0.00	0.00	0.00	4.17	0.00
To the person who does the work of twenty...for free—thank you. #HappyMothersDay ❤️ https://t.co/weLp8CeNlH	HER	has_animated_gif	98.60	98.19	1.00	99.00	9.50	10.53	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
#Apple + SAP opens up new opportunities for companies and developers to make a difference in the digital world. https://t.co/9ghwR5avIO	HER	has_no_media	99.00	33.83	74.76	92.40	12.00	20.83	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	4.17	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
SAP &amp; Apple will transform how people work on iPhones &amp; iPads with new mobile apps https://t.co/0xyedGyoAw https://t.co/e5Rxl8EAF0	HER	has_photo	88.28	64.99	1.40	25.77	26.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	11.54	0.00	0.00	0.00	0.00	0.00
Apple &amp; SAP to simplify how businesses run on SAP with iPhones &amp; iPads https://t.co/cUFWps4teP	HER	has_no_media	96.69	50.00	4.05	25.77	19.00	21.05	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
#MaytheFourth bring you all that is good in the universe #StarWarsDay https://t.co/kyFg7PCBFh	HER	has_animated_gif	84.57	89.42	35.37	99.00	16.00	25.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Get a deeper dive into SAP's #IoT Platform - https://t.co/p5ST773e3v https://t.co/Natd5n7LPJ	HER	has_photo	98.75	50.00	23.51	25.77	18.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00
After a 37-year tenure  SAP's longest-serving employee is saying goodbye: https://t.co/eWdxf4ikIb https://t.co/j0f9eh4la1	HER	has_photo	96.29	81.84	11.00	25.77	22.00	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
The SAP boardroom is going digital with virtual reality. Get on board—VR is here to stay! https://t.co/5bmv2yNiki https://t.co/BBw6Tjlt2j	HER	has_video	95.70	50.00	4.35	25.77	9.33	17.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	7.14	0.00	0.00	0.00	0.00	3.57
.@Coldplay will perform in just 3 weeks from now at #SAPPHIRENOW  sponsored by @TCS_SAP! https://t.co/ffOjJ6XfNQ https://t.co/RUwRLQHhKA	HER	has_photo	95.99	50.00	20.24	25.77	12.50	24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4.00
How Subscription Commerce is Transforming Retail: https://t.co/QwkcREAaQO https://t.co/LAvoo6LzKt	LER	has_photo	54.96	50.00	1.00	25.77	16.00	31.25	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00
SAP is Improving Lives by helping end slave labor in supply chains. Learn more. #globalgoals https://t.co/S7OHfcsxjs https://t.co/6HRHOVIGEG	HER	has_photo	95.99	65.56	20.24	99.00	8.33	20.00	8.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
Change is frightening  but disruption is inevitable. Prepare for the digital #futureofwork https://t.co/BgJldfr45V https://t.co/v9TluJ910U	HER	has_photo	87.28	32.48	11.00	1.00	11.00	36.36	0.00	4.55	4.55	0.00	0.00	0.00	4.55	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Digital Transformation—you've heard of it  you practice it  but what exactly is it? https://t.co/bTonpCirkm https://t.co/7hg9EvCC6B	HER	has_photo	23.17	93.79	1.00	25.77	13.00	19.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	3.85	0.00	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	3.85	0.00
Iron Man might not be in the office next door  but robotics in the workplace is inevitable. https://t.co/TV6fIXtwhj https://t.co/5I98vTYJdS	HER	has_photo	88.66	23.75	52.86	25.77	14.00	17.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	3.57	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Thriving in the digital economy: How small businesses are adapting to digital transformation https://t.co/oexu9U660j https://t.co/b2G7IgsN0e	HER	has_photo	92.84	50.00	2.02	25.77	23.00	39.13	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
#IoT is transforming IT- creating a new role for the CIO in your business. #iotday https://t.co/hpQelbLuVT https://t.co/3IQS3XiuQY	HER	has_photo	95.89	87.57	1.40	89.84	13.00	15.38	3.85	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
How do you make unforgettable summer memories? Spend every moment with Nutella®. Duh.	HER	has_no_media	42.69	93.79	63.54	25.77	4.33	23.08	0.00	0.00	0.00	0.00	0.00	7.69	15.38	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	7.69	0.00
That awkward moment when your friends get mad that you ditched them for Nutella®...again.	HER	has_no_media	3.09	99.00	43.37	1.00	15.00	26.67	0.00	13.33	6.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The perfect man? Tall  dark and must love Nutella®.	HER	has_no_media	74.89	98.62	1.00	99.00	4.50	22.22	22.22	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	22.22	0.00	11.11	0.00	0.00	11.11	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00
Best grocery store pick up line:   Are you a jar of Nutella?  Because I can’t help but check you out.	HER	has_no_media	65.29	69.14	74.76	96.76	10.00	15.00	5.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	5.00	5.00	15.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00
Beauty comes in many shapes and Nutella® jar sizes.	HER	has_no_media	92.84	50.00	98.01	99.00	9.00	11.11	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
To whoever started the “Don’t bite off more than you can chew” saying: come back to us after you’ve tried Nutella® on pancakes.	HER	has_no_media	80.03	99.00	94.19	25.77	23.00	17.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Fiancé: Sorry babe  I forgot Nutella® at the grocery store.   You: *Calls off engagement. Moves out. Changes phone number.*	HER	has_no_media	98.60	99.00	96.09	25.77	4.75	21.05	5.26	5.26	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Here’s a packing list for those traveling this summer  in order of importance:   Nutella®. Everything else.	HER	has_no_media	92.84	50.00	95.60	99.00	8.00	31.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
A world without Nutella® is like a broken pencil. Pointless.	HER	has_no_media	99.00	2.31	43.37	25.77	5.00	30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Scratch the “good morning” text. Have your BF send good morning toast with Nutella®.	HER	has_no_media	92.84	99.00	52.86	99.00	7.00	28.57	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	14.29	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
#CollegeIn5Words “Roommates: stop stealing my Nutella®.”	HER	has_no_media	60.80	50.00	99.00	1.00	6.00	66.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
What do you say to a librarian who’s obsessed with Nutella®?   “We’re on the same page.”	HER	has_no_media	92.84	99.00	1.00	1.00	8.00	18.75	0.00	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00
You: “Sorry  can't hang out tonight. I have plans.”  *reaches for the Nutella®*	HER	has_no_media	82.00	22.08	99.00	1.00	4.33	23.08	0.00	7.69	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
How do you know they’re the one? When you love them as much as you love Nutella®.	HER	has_no_media	1.03	99.00	6.20	99.00	8.50	5.88	11.76	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00
Life is like a jar of Nutella®; it’s better when shared with the ones you love.	HER	has_no_media	84.57	99.00	1.00	99.00	16.00	6.25	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
If loving Nutella® unconditionally is wrong  it’s impossible to be right.	HER	has_no_media	12.85	50.00	1.00	25.77	11.00	27.27	9.09	9.09	0.00	0.00	0.00	0.00	0.00	18.18	9.09	0.00	9.09	0.00	0.00	0.00	9.09	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00
It's what's on the inside that counts  especially when it comes to a jar of Nutella®. #WednesdayWisdom	HER	has_no_media	58.07	50.00	91.95	25.77	8.50	17.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
You always remember your first love. It's totally okay if yours was Nutella®.	HER	has_no_media	1.00	99.00	63.54	99.00	6.50	23.08	15.38	0.00	0.00	0.00	0.00	7.69	0.00	7.69	7.69	15.38	7.69	0.00	0.00	0.00	7.69	7.69	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00
Some things are meant to go together. Bacon and eggs. “Sick” days and movie marathons. You and Nutella®.	HER	has_no_media	30.15	95.20	58.07	1.00	4.50	16.67	0.00	5.56	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Your new go-to dish for group breakfast gatherings: The Panaffle Stack with Nutella®. https://t.co/z9w7NfIatP	HER	has_video	99.00	98.19	4.05	25.77	9.50	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Here’s to the moms who make us smile  make us laugh  and make our mornings with Nutella. Happy #MothersDay!	HER	has_no_media	63.17	99.00	1.00	99.00	9.50	15.79	15.79	0.00	0.00	0.00	0.00	0.00	15.79	0.00	0.00	0.00	0.00	0.00	5.26	0.00	15.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26
Spring trends: Bright colors. Florals. Nutella®.	HER	has_no_media	92.84	50.00	23.51	99.00	2.00	33.33	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
